"","CONUS_SCLA","CONUS_EVH","CONUS_EVC","CONUS_EVT","LC16_BPS_2","VALUE","COUNT","CONUS_MZ_0","BPS_MODEL","BPS_NAME","EVT_NAME","EVT_LF","EVT_PHYS","COVER","HEIGHT","SCLASS"
"763",2,122,150,7156,759,8613,27,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Lowland Riparian Forest","Tree","Riparian","Tree Cover = 50%","Tree Height = 22 meters","B"
"764",2,121,145,7063,759,136,434,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 45%","Tree Height = 21 meters","B"
"765",2,118,160,7037,759,2453,407,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Maritime Dry-Mesic Douglas-fir-Western Hemlock Forest","Tree","Conifer","Tree Cover = 60%","Tree Height = 18 meters","B"
"766",2,111,162,7063,726,7687,659,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 62%","Tree Height = 11 meters","B"
"767",2,118,143,7063,759,1504,798,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 43%","Tree Height = 18 meters","B"
"768",2,120,165,7039,726,8899,5974,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","Tree","Conifer","Tree Cover = 65%","Tree Height = 20 meters","B"
"769",2,122,174,7156,726,9971,229,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","North Pacific Lowland Riparian Forest","Tree","Riparian","Tree Cover = 74%","Tree Height = 22 meters","B"
"770",2,121,156,7039,759,1361,368,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","Tree","Conifer","Tree Cover = 56%","Tree Height = 21 meters","B"
"771",2,114,152,7039,759,3739,171,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","Tree","Conifer","Tree Cover = 52%","Tree Height = 14 meters","B"
"772",2,118,152,9170,759,386,555,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Lowland Mixed Hardwood-Conifer Forest","Tree","Conifer-Hardwood","Tree Cover = 52%","Tree Height = 18 meters","B"
"773",2,122,143,9170,759,8684,57,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Lowland Mixed Hardwood-Conifer Forest","Tree","Conifer-Hardwood","Tree Cover = 43%","Tree Height = 22 meters","B"
"774",2,114,126,7063,759,1917,99,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 26%","Tree Height = 14 meters","B"
"775",2,121,135,7039,759,7373,23,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","Tree","Conifer","Tree Cover = 35%","Tree Height = 21 meters","B"
"776",2,111,139,7063,759,1701,651,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 39%","Tree Height = 11 meters","B"
"777",2,122,162,7063,759,264,2255,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 62%","Tree Height = 22 meters","B"
"778",2,131,163,7039,759,206,93,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","Tree","Conifer","Tree Cover = 63%","Tree Height = 31 meters","B"
"779",2,130,144,7063,759,9817,35,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 44%","Tree Height = 30 meters","B"
"780",2,130,170,7035,759,434,89,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Dry Douglas-fir-(Madrone) Forest and Woodland","Tree","Conifer","Tree Cover = 70%","Tree Height = 30 meters","B"
"781",2,121,167,9170,759,3705,1051,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Lowland Mixed Hardwood-Conifer Forest","Tree","Conifer-Hardwood","Tree Cover = 67%","Tree Height = 21 meters","B"
"782",2,115,137,9170,759,6309,233,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Lowland Mixed Hardwood-Conifer Forest","Tree","Conifer-Hardwood","Tree Cover = 37%","Tree Height = 15 meters","B"
"783",2,122,163,7037,726,5482,4721,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","North Pacific Maritime Dry-Mesic Douglas-fir-Western Hemlock Forest","Tree","Conifer","Tree Cover = 63%","Tree Height = 22 meters","B"
"784",2,123,170,7039,723,3417,1498,1,"10360_1_2","North Pacific Hypermaritime Sitka Spruce Forest","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","Tree","Conifer","Tree Cover = 70%","Tree Height = 23 meters","B"
"785",2,116,141,7037,723,6941,56,1,"10360_1_2","North Pacific Hypermaritime Sitka Spruce Forest","North Pacific Maritime Dry-Mesic Douglas-fir-Western Hemlock Forest","Tree","Conifer","Tree Cover = 41%","Tree Height = 16 meters","B"
"786",2,118,151,9170,759,2564,516,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Lowland Mixed Hardwood-Conifer Forest","Tree","Conifer-Hardwood","Tree Cover = 51%","Tree Height = 18 meters","B"
"787",2,122,151,7063,759,173,477,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 51%","Tree Height = 22 meters","B"
"788",2,120,156,7063,759,500,1623,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 56%","Tree Height = 20 meters","B"
"789",2,120,166,7063,759,315,2393,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 66%","Tree Height = 20 meters","B"
"790",2,121,135,7063,759,1515,52,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 35%","Tree Height = 21 meters","B"
"791",2,120,156,7037,759,655,284,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Maritime Dry-Mesic Douglas-fir-Western Hemlock Forest","Tree","Conifer","Tree Cover = 56%","Tree Height = 20 meters","B"
"792",2,117,166,7063,759,401,1280,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 66%","Tree Height = 17 meters","B"
"793",2,118,138,7039,723,7064,32,1,"10360_1_2","North Pacific Hypermaritime Sitka Spruce Forest","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","Tree","Conifer","Tree Cover = 38%","Tree Height = 18 meters","B"
"794",2,114,135,7063,759,2491,579,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 35%","Tree Height = 14 meters","B"
"795",2,120,157,7039,759,5149,583,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","Tree","Conifer","Tree Cover = 57%","Tree Height = 20 meters","B"
"796",2,118,165,7063,726,4393,22777,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 65%","Tree Height = 18 meters","B"
"797",2,118,140,7063,759,2530,520,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 40%","Tree Height = 18 meters","B"
"798",2,111,127,7063,759,5592,198,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 27%","Tree Height = 11 meters","B"
"799",2,122,158,7036,759,1429,216,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Seasonal Sitka Spruce Forest","Tree","Conifer","Tree Cover = 58%","Tree Height = 22 meters","B"
"800",2,122,172,7035,759,1083,75,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Dry Douglas-fir-(Madrone) Forest and Woodland","Tree","Conifer","Tree Cover = 72%","Tree Height = 22 meters","B"
"801",2,112,148,7156,759,284,34,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Lowland Riparian Forest","Tree","Riparian","Tree Cover = 48%","Tree Height = 12 meters","B"
"802",2,131,162,7063,759,5296,8,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 62%","Tree Height = 31 meters","B"
"803",2,119,143,7063,759,184,640,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 43%","Tree Height = 19 meters","B"
"804",2,120,163,7063,726,4590,14898,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 63%","Tree Height = 20 meters","B"
"805",2,115,164,7063,759,7897,821,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 64%","Tree Height = 15 meters","B"
"806",2,118,160,7063,759,671,2150,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 60%","Tree Height = 18 meters","B"
"807",2,113,133,7063,759,6974,488,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 33%","Tree Height = 13 meters","B"
"808",2,118,170,7063,726,4916,7051,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 70%","Tree Height = 18 meters","B"
"809",2,121,173,7063,759,5874,1074,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 73%","Tree Height = 21 meters","B"
"810",2,121,150,7039,759,6032,147,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","Tree","Conifer","Tree Cover = 50%","Tree Height = 21 meters","B"
"811",2,119,159,7063,759,1923,2171,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 59%","Tree Height = 19 meters","B"
"812",2,118,166,7063,726,4918,12355,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 66%","Tree Height = 18 meters","B"
"813",2,131,179,7035,759,7635,137,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Dry Douglas-fir-(Madrone) Forest and Woodland","Tree","Conifer","Tree Cover = 79%","Tree Height = 31 meters","B"
"814",2,123,175,9170,759,1927,412,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Lowland Mixed Hardwood-Conifer Forest","Tree","Conifer-Hardwood","Tree Cover = 75%","Tree Height = 23 meters","B"
"815",2,131,173,7063,759,3861,172,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 73%","Tree Height = 31 meters","B"
"816",2,131,173,7035,759,1059,144,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Dry Douglas-fir-(Madrone) Forest and Woodland","Tree","Conifer","Tree Cover = 73%","Tree Height = 31 meters","B"
"817",2,131,152,7063,759,2919,25,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 52%","Tree Height = 31 meters","B"
"818",2,123,160,7063,759,320,1310,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 60%","Tree Height = 23 meters","B"
"819",2,120,148,9170,759,789,231,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Lowland Mixed Hardwood-Conifer Forest","Tree","Conifer-Hardwood","Tree Cover = 48%","Tree Height = 20 meters","B"
"820",2,122,162,7063,726,4235,10593,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 62%","Tree Height = 22 meters","B"
"821",2,122,164,7156,726,8015,742,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","North Pacific Lowland Riparian Forest","Tree","Riparian","Tree Cover = 64%","Tree Height = 22 meters","B"
"822",2,111,137,7063,759,1794,693,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 37%","Tree Height = 11 meters","B"
"823",2,119,159,7156,759,5890,98,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Lowland Riparian Forest","Tree","Riparian","Tree Cover = 59%","Tree Height = 19 meters","B"
"824",2,131,176,7037,726,5569,6985,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","North Pacific Maritime Dry-Mesic Douglas-fir-Western Hemlock Forest","Tree","Conifer","Tree Cover = 76%","Tree Height = 31 meters","B"
"825",2,119,137,7063,759,877,196,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 37%","Tree Height = 19 meters","B"
"826",2,115,162,9170,759,826,234,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Lowland Mixed Hardwood-Conifer Forest","Tree","Conifer-Hardwood","Tree Cover = 62%","Tree Height = 15 meters","B"
"827",2,121,157,9170,759,607,686,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Lowland Mixed Hardwood-Conifer Forest","Tree","Conifer-Hardwood","Tree Cover = 57%","Tree Height = 21 meters","B"
"828",2,122,138,7063,759,5555,78,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 38%","Tree Height = 22 meters","B"
"829",2,116,160,7156,759,6779,64,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Lowland Riparian Forest","Tree","Riparian","Tree Cover = 60%","Tree Height = 16 meters","B"
"830",2,131,166,7039,759,2913,242,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","Tree","Conifer","Tree Cover = 66%","Tree Height = 31 meters","B"
"831",2,118,158,7039,759,2263,539,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","Tree","Conifer","Tree Cover = 58%","Tree Height = 18 meters","B"
"832",2,122,141,7063,759,1130,182,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 41%","Tree Height = 22 meters","B"
"833",2,120,164,7039,726,5127,5985,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","Tree","Conifer","Tree Cover = 64%","Tree Height = 20 meters","B"
"834",2,123,155,7035,723,4641,4,1,"10360_1_2","North Pacific Hypermaritime Sitka Spruce Forest","North Pacific Dry Douglas-fir-(Madrone) Forest and Woodland","Tree","Conifer","Tree Cover = 55%","Tree Height = 23 meters","B"
"835",2,122,160,7039,723,1586,427,1,"10360_1_2","North Pacific Hypermaritime Sitka Spruce Forest","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","Tree","Conifer","Tree Cover = 60%","Tree Height = 22 meters","B"
"836",2,122,169,9170,759,912,1069,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Lowland Mixed Hardwood-Conifer Forest","Tree","Conifer-Hardwood","Tree Cover = 69%","Tree Height = 22 meters","B"
"837",2,119,160,7156,726,5903,537,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","North Pacific Lowland Riparian Forest","Tree","Riparian","Tree Cover = 60%","Tree Height = 19 meters","B"
"838",2,121,134,7063,759,3122,38,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 34%","Tree Height = 21 meters","B"
"839",2,121,147,9170,759,385,149,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Lowland Mixed Hardwood-Conifer Forest","Tree","Conifer-Hardwood","Tree Cover = 47%","Tree Height = 21 meters","B"
